Company,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,MA for 7 days,MA for 14 days,MA for 21 days,Total Traded
APPLE,2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,136.17437744140625,84183100,0.0257576037958549,134.73580278669084,134.5552695138114,132.5189238048735,11474156786.906433
APPLE,2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,135.75250244140625,75693800,-0.003098049779456713,134.01429094587053,135.25080054146903,133.00809769403367,10396543891.998291
APPLE,2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,135.9014129638672,71297200,0.001096926537506926,134.0177721296038,135.90811811174666,133.30046844482422,9698558028.967285
APPLE,2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,135.00802612304688,76774200,-0.006573786256790726,134.6199994768415,136.20427594866072,133.49696386428107,10488890829.125977
APPLE,2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,134.39260864257812,73046600,-0.0045583769953636555,134.82563999720983,136.1138207571847,133.80905006045387,9969399655.911255
APPLE,2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,134.13450622558594,64280000,-0.0019205105072305217,134.8740517752511,135.84917667933874,134.11734081449964,8735651607.666016
APPLE,2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,134.3727264404297,60145100,0.0017759801079306747,135.10516575404577,135.32898276192802,134.3383324032738,8080494552.096558
APPLE,2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,132.2088165283203,80576300,-0.016103788093253302,134.53865705217635,134.6372299194336,134.5497320265997,10917283329.618835
APPLE,2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,129.87611389160156,97918500,-0.01764407773984622,133.6991729736328,133.85673195975167,134.7335913521903,12851803125.0
APPLE,2021-02-18,129.1999969482422,130.0,127.41000366210938,129.7100067138672,128.75445556640625,96856700,-0.008636371166229062,132.67817905970983,133.34797559465682,134.83147176106772,12513885344.41681
APPLE,2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,128.91326904296875,87668800,0.001233460045043655,131.8074994768415,133.2137494768415,134.73868379138764,11417984993.579102
APPLE,2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,126.0,125.07178497314453,103916400,-0.029798981116085033,130.475953238351,132.6507966177804,134.23453158424013,13302337793.170166
APPLE,2021-02-23,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,124.93282318115234,158273000,-0.00111105627877639,129.1614270891462,132.01773943219865,133.61992681594123,19587866818.107605
APPLE,2021-02-24,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,124.42655944824219,111039900,-0.004052287621613027,127.74054609026227,131.422855922154,132.79950387137276,13873325377.093506
APPLE,2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,120.09867858886719,148199500,-0.034782612961144155,126.01052638462612,130.27459171840124,131.76166207449776,18477513705.2269
APPLE,2021-02-26,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,120.36669921875,164560400,0.002231670098555627,124.65203857421875,129.17560577392578,130.7885008312407,20173458833.361816
APPLE,2021-03-01,123.75,127.93000030517578,122.79000091552734,127.79000091552734,126.84859466552734,116307900,0.05385123534041081,124.37977273123605,128.52897589547294,130.35857464018324,14393102625.0
APPLE,2021-03-02,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,124.19827270507812,102260900,-0.02089358551773912,123.7062018258231,127.75685065133231,130.04456692650206,13131322543.4906
APPLE,2021-03-03,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,121.16079711914062,112966300,-0.024456665296387015,123.14748927525112,126.81172125680106,129.48302750360398,14099323627.20337
APPLE,2021-03-04,121.75,123.5999984741211,118.62000274658203,120.12999725341797,119.24502563476562,178155000,-0.015811809842181668,122.33494676862445,125.74818692888532,128.79014187767393,21690371250.0
APPLE,2021-03-05,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,120.5255126953125,153766600,0.01073828491989981,121.77765437534877,124.75910023280552,128.20778873988561,18602683784.184265
APPLE,2021-03-08,120.93000030517578,121.0,116.20999908447266,116.36000061035156,115.50279998779297,154376600,-0.04167343988170291,121.12110028948102,123.56581333705357,127.22342790876117,18668762285.112
APPLE,2021-03-09,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,120.19795227050781,129525800,0.040649683671833525,121.09699358258929,122.87451607840401,126.48273504348029,15417455815.887451
APPLE,2021-03-10,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,119.09613037109375,111943300,-0.009166727707094258,119.98949868338448,122.18463570731026,125.68248349144345,13622380450.299072
APPLE,2021-03-11,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,121.06153106689453,103026500,0.01650264109905808,119.54139273507255,121.62379728044782,125.01836467924572,12624867404.323578
APPLE,2021-03-12,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,120.13838958740234,88105100,-0.007625390752592498,119.39533451625279,121.27141189575195,124.33959234328498,10607854174.437714
APPLE,2021-03-15,121.41000366210938,124.0,120.41999816894531,123.98999786376953,123.07658386230469,92403800,0.024456747630737796,119.9426999773298,121.13882337297711,123.81302461170014,11218745696.392822
APPLE,2021-03-16,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,124.64494323730469,115227900,0.012742955042972737,120.53119005475726,121.15442221505302,123.34979684012276,14484146678.352356
APPLE,2021-03-17,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,123.84091186523438,111932600,-0.006450573534616311,121.72234889439174,121.42172459193638,122.95132518949963,13885239371.591187
APPLE,2021-03-18,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,119.64208221435547,121229700,-0.033905028537323245,121.64293888636998,121.36996623447963,122.46399034772601,14896705203.032684
APPLE,2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,119.10604095458984,185549500,-0.0044803738771883594,121.64435468401227,120.81692668369838,122.00454203287761,22247385333.12607
APPLE,2021-03-22,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,122.48101043701172,111912300,0.028335838009329928,121.84713745117188,120.69426509312221,121.69824400402251,13466407263.917542
APPLE,2021-03-23,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,121.63727569580078,95467100,-0.006888698404760807,122.06126403808594,120.72829927716937,121.53469594319661,11773957617.805481
APPLE,2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,119.20530700683594,88530500,-0.019993613594626036,121.50822448730469,120.72546223231724,121.26195707775298,10873315982.982635
APPLE,2021-03-25,119.54000091552734,121.66000366210938,119.0,120.58999633789062,119.70162963867188,98844700,0.004163595097385064,120.80203683035714,120.66661344255719,121.03696042015439,11815895528.495026
APPLE,2021-03-26,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,120.31706237792969,94071200,0.0051413898132843805,120.29862976074219,121.01048932756696,121.04735964820499,11321468776.45874
APPLE,2021-03-29,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,120.49574279785156,80819200,0.001485079641993181,120.4205812726702,121.03176007952008,121.05350458054315,9831655803.320312
APPLE,2021-03-30,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,119.0167236328125,85671900,-0.0122744516171025,120.40782165527344,121.02608816964286,120.68055834089007,10290051961.289978
APPLE,2021-03-31,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,121.2501449584961,118323800,0.018765609214500767,120.2319837297712,121.03956059047154,120.54017130533855,14394090450.54779
APPLE,2021-04-01,123.66000366210938,124.18000030517578,122.48999786376953,123.0,122.09387969970703,75089100,0.006958628721637883,120.29721287318638,121.17923845563617,120.58460380917504,9285518380.984497
APPLE,2021-04-05,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,124.97251892089844,88651200,0.023577260615122553,121.12110028948102,121.31466238839286,120.85734158470517,10981224387.487793
APPLE,2021-04-06,126.5,127.12999725341797,125.6500015258789,126.20999908447266,125.28023529052734,80171300,0.0024622722842264633,121.9180439540318,121.36004039219448,121.08375694638207,10141669450.0
APPLE,2021-04-07,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,126.95777893066406,83466700,0.013390329577897653,122.86671774727958,121.58267375401088,121.62923213413784,10502615013.832092
APPLE,2021-04-08,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,129.39964294433594,88844600,0.019233669919552332,124.13870348249164,122.27964237758091,122.0674078805106,11456510898.867798
APPLE,2021-04-09,129.8000030517578,133.0399932861328,129.47000122070312,133.0,132.0202178955078,106686700,0.02025179429822055,125.99634552001953,123.20208358764648,122.68284061976841,13847933985.58197
APPLE,2021-04-12,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,130.27316284179688,91420000,-0.013233238677834214,127.28534807477679,123.75866590227399,123.12148975190662,12114978790.588379
APPLE,2021-04-13,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,133.43968200683594,91266500,0.0243067650770441,128.9061769757952,124.60169492449079,123.75488462902251,12087335482.818604
APPLE,2021-04-14,134.94000244140625,135.0,131.66000366210938,132.02999877929688,131.05735778808594,87222800,-0.017853191666238777,129.7754396711077,125.44826998029437,124.13492148263114,11769844844.94629
APPLE,2021-04-15,133.82000732421875,135.0,133.63999938964844,134.5,133.50917053222656,89347100,0.018707936628060917,130.9510018484933,126.43452290126255,124.55702754429409,11956429576.397705
APPLE,2021-04-16,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,133.1716766357422,84922400,-0.0025278705210958208,131.83870152064733,127.35270963396344,125.00134967622303,11405078579.162598
APPLE,2021-04-19,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,133.8466339111328,94264200,0.005068324529973411,132.47398594447546,128.30634471348353,125.67775689987909,12585212824.191284
APPLE,2021-04-20,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,132.12939453125,94812300,-0.012829903373012486,132.48958260672433,129.24296406337194,126.29791659400577,12801557151.081848
APPLE,2021-04-21,132.36000061035156,133.75,131.3000030517578,133.5,132.5165252685547,68847100,0.0029299365116906007,132.810062953404,130.0477055140904,126.77579825265067,9112602198.020935
APPLE,2021-04-22,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,130.96803283691406,84566500,-0.01168527795686225,132.45697021484375,130.68157359531946,127.22012002127511,11250726592.23175
APPLE,2021-04-23,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,133.3304901123047,78657500,0.018038426814674935,132.78170340401786,131.27857153756278,127.8927477882022,10395375488.052368
APPLE,2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,133.7275390625,66905100,0.0029779306283272966,132.81289890834265,131.88195037841797,128.56064823695593,9020814755.506897
APPLE,2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,133.39996337890625,66015800,-0.0024495753521692754,132.84551130022322,132.34210641043526,129.1836435227167,8912792795.36438
APPLE,2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,132.59591674804688,107760100,-0.00602733771804409,132.66683741978235,132.5704116821289,129.75984228224982,14473258767.913818
APPLE,2021-04-29,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,132.49667358398438,151101000,-0.0007484631992935586,132.71930585588728,132.6044442313058,130.40174466087706,20620753654.449463
APPLE,2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,130.49156188964844,109839500,-0.015133298369675474,132.4300253731864,132.6200441632952,130.84181213378906,14474649175.91858
APPLE,2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,131.56358337402344,75135100,0.008215255215364481,132.51510402134485,132.48603711809432,131.2927504039946,9920838099.552917
APPLE,2021-05-04,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,126.90814971923828,137564700,-0.035385427603854325,131.59762682233537,132.18966511317663,131.38492329915366,18047113328.85132
APPLE,2021-05-05,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,127.15631866455078,84000900,0.0019555004612510363,130.65888105119978,131.7358899797712,131.47426060267858,10852916023.649597
APPLE,2021-05-06,127.88999938964844,129.75,127.12999725341797,129.74000549316406,128.78424072265625,78128300,0.012802525861102199,129.99949210030692,131.42250170026506,131.56123497372582,9991828239.31427
APPLE,2021-05-07,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,129.47030639648438,78973300,0.005327248660071726,129.55297633579798,131.10990687779017,131.5645999000186,10333656787.01477
APPLE,2021-05-10,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,126.12939453125,88071200,-0.025804464036744523,128.64336504255022,130.68133544921875,131.2840845017206,11397294314.526367
APPLE,2021-05-11,123.5,126.2699966430664,122.7699966430664,125.91000366210938,125.19474029541016,126142800,-0.007410280841459782,127.88667624337333,130.15835080827986,131.04225485665458,15578635800.0
APPLE,2021-05-12,123.4000015258789,124.63999938964844,122.25,122.7699966430664,122.07256317138672,112172300,-0.02493856464461952,126.53081621442523,129.52296011788505,130.50096348353796,13842061991.161346
APPLE,2021-05-13,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,124.26007843017578,105861300,0.01791979460378701,126.15252031598773,128.87507356916154,130.17728351411364,13188200947.83783
APPLE,2021-05-14,126.25,127.88999938964844,125.8499984741211,127.44999694824219,126.72599029541016,81918000,0.01984476347019215,126.09104483468192,128.37496294294084,129.8542749314081,10342147500.0
APPLE,2021-05-17,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,125.55268859863281,74244600,-0.009258571931789694,125.62939453125,127.81444331577846,129.49146597726005,9415700149.342346
APPLE,2021-05-18,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,124.14075469970703,63342900,-0.011245748017706392,124.86803000313895,127.21050316946847,129.02928125290643,8016677269.354248
APPLE,2021-05-19,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,123.98167419433594,92612000,-0.001281452700653385,124.56121281215123,126.60228892735073,128.64129457019624,11406094259.155273
APPLE,2021-05-20,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,126.58677673339844,76857100,0.021011996780904152,124.76007516043526,126.3233757019043,128.35892559233167,9624814891.00418
APPLE,2021-05-21,127.81999969482422,128.0,125.20999908447266,125.43000030517578,124.71746063232422,79295400,-0.014767072432937733,125.13791765485492,125.83436693464007,128.061279296875,10135538003.800964
APPLE,2021-05-24,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,126.37797546386719,63092900,0.013314212966845762,125.44047437395368,125.7964973449707,127.73020717075893,7950336463.780975
APPLE,2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,126.17911529541016,72009500,-0.0015735350066110598,125.36234937395368,125.72669710431781,127.37075841994513,9204254268.024445
APPLE,2021-05-26,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,126.12939453125,56575900,-0.0003940490789124951,125.44473593575614,125.53706523350307,127.02454085577102,7182876212.203217
APPLE,2021-05-27,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,124.56831359863281,94625600,-0.012376820949777989,125.50581577845982,125.18692289079938,126.64227403913226,11964461095.019531
APPLE,2021-05-28,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,123.90211486816406,71311100,-0.005348059319605802,125.49445016043526,125.02783148629325,126.2330093383789,8954534805.23758
APPLE,2021-06-01,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,123.57398986816406,67637100,-0.002648259881190329,125.06405203683036,124.91206359863281,125.90360114687965,8460048591.847229
APPLE,2021-06-02,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,124.34955596923828,59278900,0.0062761273784364136,125.01149422781808,125.07470594133649,125.56007603236607,7367181619.638062
APPLE,2021-06-03,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,122.83820343017578,76229200,-0.012154064622766914,124.5058125087193,124.97314344133649,125.36626906622024,9504256679.263306
APPLE,2021-06-04,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,125.17484283447266,75169300,0.0190220903517615,124.36234501429966,124.86234719412667,125.27191307431175,9326255028.06015
APPLE,2021-06-07,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,125.1847915649414,71057600,7.947867353741422e-05,124.22740173339844,124.83606883457729,125.1005107334682,8965337261.889648
APPLE,2021-06-08,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,126.02001190185547,74403800,0.006671899409448567,124.43478720528739,124.9703014918736,124.93621099562873,9419520966.468811
APPLE,2021-06-09,127.20999908447266,127.75,126.5199966430664,127.12999725341797,126.40779876708984,56877900,0.0030771848009059077,124.79274204799107,125.14359610421317,124.94946834019252,7235437606.926727
APPLE,2021-06-10,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,125.39359283447266,71186400,-0.008023286082893488,125.0526853288923,125.05836868286133,124.9589375087193,9042096289.031982
APPLE,2021-06-11,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,126.62654876708984,53522400,0.009832686860203221,125.37797001429966,125.19473212105888,125.17579396565755,6772189206.665039
APPLE,2021-06-14,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,129.73876953125,96906500,0.024577948261739424,126.36376517159599,125.43478884015765,125.43668401808966,12386588800.426483
APPLE,2021-06-15,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,128.90354919433594,62746300,-0.006437708172597478,126.8964375087193,125.62939126150948,125.54037729899089,8153254375.189209
APPLE,2021-06-16,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,129.41062927246094,91815000,0.003933794540913027,127.50012860979352,125.86376517159599,125.72408875964936,11969921101.68457
APPLE,2021-06-17,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,131.04132080078125,96721700,0.012600908731283944,128.2174584524972,126.3261228288923,126.05268714541481,12554476955.171204
APPLE,2021-06-18,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,129.71888732910156,108953300,-0.010091728804307087,128.69047110421317,126.74160657610211,126.32588777087983,14241286574.497986
APPLE,2021-06-21,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,131.54844665527344,79663300,0.014104031909634163,129.56973593575614,127.31121063232422,126.5621577671596,10380128233.113098
APPLE,2021-06-22,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,133.21888732910156,74783600,0.012698292654154786,130.5114985874721,127.94473430088588,126.96698760986328,9881157433.154297
APPLE,2021-06-23,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,132.9404754638672,60214200,-0.0020898828298017147,130.96888514927454,128.66632516043526,127.27948760986328,8054853791.262817
APPLE,2021-06-24,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,132.65213012695312,68711000,-0.002168980785633101,131.50439671107702,129.20041710989815,127.58772641136532,9238193740.310669
APPLE,2021-06-25,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,132.3538360595703,70783700,-0.00224869413779738,131.9248548235212,129.71249171665735,127.88412838890439,9446793077.23236
APPLE,2021-06-28,133.41000366210938,135.25,133.35000610351562,134.77999877929688,134.0143280029297,62111300,0.01254585430083055,132.34957013811385,130.28351429530554,128.3339385986328,8286268760.458374
APPLE,2021-06-29,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,135.55555725097656,64556100,0.011500481112834304,133.18338012695312,130.93692561558314,128.8888644263858,8702162477.009583
APPLE,2021-06-30,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,136.1819610595703,63261400,0.0046210116449447725,133.8453107561384,131.70752334594727,129.48924400692894,8614304722.164917
APPLE,2021-07-01,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,136.49020385742188,52485800,0.0022634627630067072,134.31264168875558,132.41207013811385,130.06737009684244,7169560600.3479
APPLE,2021-07-02,137.89999389648438,140.0,137.75,139.9600067138672,139.1649169921875,78852600,0.019596374385663973,135.20184762137276,133.08536638532365,130.84483264741442,10873773058.721924
APPLE,2021-07-06,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,141.2132110595703,108181800,0.014718465771784928,136.42485918317522,133.9646279471261,131.60856446765717,15153025518.347168
APPLE,2021-07-07,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,143.7487335205078,104911600,0.01795527799355745,138.05270167759485,134.98877825055803,132.49256170363654,15059010359.637451
APPLE,2021-07-08,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,142.42630004882812,105575500,-0.009199618245617658,139.25441196986608,135.80199105398995,133.27381352015905,14947379483.314514
APPLE,2021-07-09,142.75,145.64999389648438,142.64999389648438,145.11000061035156,144.28567504882812,99890800,0.013054997562687243,140.50157165527344,136.84247589111328,134.1251409621466,14259411700.0
APPLE,2021-07-12,146.2100067138672,146.32000732421875,144.0,144.5,143.6791229248047,76299700,-0.0042038277453265716,141.57259477887834,137.70895276750838,134.99588049025763,11155779649.266052
APPLE,2021-07-13,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,144.81265258789062,100827100,0.007889313631731953,142.76151602608817,138.53707885742188,135.8618854341053,14522127089.920044
APPLE,2021-07-14,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,148.30270385742188,127050800,0.024100458124078905,144.06691414969308,139.63438088553292,136.74588230678015,18816224255.456543
APPLE,2021-07-15,149.24000549316406,150.0,147.08999633789062,148.47999572753906,147.6365203857422,106820300,-0.004492052095827925,144.98452976771765,140.70469447544642,137.63792855398995,15941862158.781433
APPLE,2021-07-16,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,145.5583953857422,93251400,-0.014075954882777686,145.24305289132255,141.6478772844587,138.40686979747954,13844103470.077515
APPLE,2021-07-19,143.75,144.07000732421875,141.6699981689453,142.4499969482422,141.64077758789062,121434600,-0.02691440632791764,145.1308353969029,142.19262368338448,138.91160583496094,17456223750.0
APPLE,2021-07-20,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,145.3197479248047,96350000,0.025973949024892917,145.278560093471,142.8900658743722,139.65450395856584,13822371646.881104
APPLE,2021-07-21,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,144.57400512695312,74993500,-0.005131737485791987,145.4064004080636,143.489497593471,140.27476864769346,10913803963.4552
APPLE,2021-07-22,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,145.966064453125,77338200,0.009628697254042917,145.57117353166853,144.16634477887834,140.88177708217077,11286737096.813965
APPLE,2021-07-23,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,147.716064453125,71447400,0.011989088056573616,145.48736790248327,144.77714102608817,141.5853765578497,10542064088.040161
APPLE,2021-07-26,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,148.1436309814453,72434100,0.0028945161103719474,145.55981227329798,145.2721710205078,142.3230670747303,10739804316.471863
APPLE,2021-07-27,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,145.93624877929688,104818600,-0.014900284187208235,145.6137913295201,145.4284221104213,142.9698486328125,15630549120.19043
APPLE,2021-07-28,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,144.15638732910156,118931200,-0.012196157329540824,145.97316414969308,145.55199977329798,143.45280383882067,17222426781.640625
APPLE,2021-07-29,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,144.81265258789062,56699500,0.004552453560665581,145.90072195870536,145.58964102608817,143.89361790248327,8203850793.426514
APPLE,2021-07-30,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,145.03140258789062,70440600,0.0015105724264474762,145.966064453125,145.68623243059432,144.31501988002233,10170214171.948242
